T_0_81.jpg,1
S_108_85.jpg,0
S_12_62.jpg,0
T_37_55.jpg,1
S_42_73.jpg,0
S_4_77.jpg,0
S_11_74.jpg,0
T_40_87.jpg,1
S_91_62.jpg,0
S_94_55.jpg,0
T_17_82.jpg,1
T_20_48.jpg,1
T_34_48.jpg,1
S_87_65.jpg,0
T_77_55.jpg,1
S_66_60.jpg,0
S_71_45.jpg,0
S_103_66.jpg,0
T_11_63.jpg,1
T_14_85.jpg,1
T_86_85.jpg,1
T_96_81.jpg,1
S_8_45.jpg,0
S_100_89.jpg,0
S_10_62.jpg,0
S_8_41.jpg,0
S_91_80.jpg,0
S_19_42.jpg,0
S_35_55.jpg,0
S_88_50.jpg,0
S_21_86.jpg,0
S_25_66.jpg,0
S_43_69.jpg,0
S_103_49.jpg,0
T_104_74.jpg,1
S_65_86.jpg,0
S_54_41.jpg,0
T_24_85.jpg,1
T_20_77.jpg,1
S_14_64.jpg,0
T_63_62.jpg,1
S_1_53.jpg,0
S_46_68.jpg,0
S_47_80.jpg,0
T_21_40.jpg,1
T_16_43.jpg,1
T_34_45.jpg,1
T_76_58.jpg,1
S_48_86.jpg,0
S_4_53.jpg,0
T_70_59.jpg,1
T_42_78.jpg,1
T_4_74.jpg,1
S_74_54.jpg,0
S_104_55.jpg,0
T_0_56.jpg,1
T_19_87.jpg,1
S_87_59.jpg,0
S_5_79.jpg,0
T_63_77.jpg,1
S_25_84.jpg,0
S_91_81.jpg,0
T_44_73.jpg,1
T_73_82.jpg,1
T_82_69.jpg,1
S_29_49.jpg,0
T_104_71.jpg,1
S_33_84.jpg,0
T_91_71.jpg,1
S_104_40.jpg,0
S_34_72.jpg,0
T_84_41.jpg,1
S_66_56.jpg,0
T_46_73.jpg,1
T_18_86.jpg,1
S_79_52.jpg,0
T_90_67.jpg,1
S_79_49.jpg,0
S_94_44.jpg,0
T_94_44.jpg,1
T_17_53.jpg,1
S_7_76.jpg,0
T_31_73.jpg,1
S_59_67.jpg,0
T_76_54.jpg,1
T_94_74.jpg,1
S_30_52.jpg,0
T_68_40.jpg,1
S_14_56.jpg,0
T_95_84.jpg,1
T_13_68.jpg,1
S_16_71.jpg,0
S_64_64.jpg,0
T_48_84.jpg,1
S_45_88.jpg,0
S_29_78.jpg,0
S_29_65.jpg,0
S_98_44.jpg,0
S_58_84.jpg,0
S_72_55.jpg,0
S_43_71.jpg,0
S_39_73.jpg,0
T_47_79.jpg,1
T_14_69.jpg,1
S_4_75.jpg,0
S_83_70.jpg,0
T_12_47.jpg,1
S_62_67.jpg,0
S_7_70.jpg,0
T_65_78.jpg,1
T_28_64.jpg,1
T_95_60.jpg,1
