T_89_71.jpg,1
T_87_53.jpg,1
T_0_81.jpg,1
T_25_64.jpg,1
S_48_88.jpg,0
T_78_48.jpg,1
T_107_54.jpg,1
S_97_49.jpg,0
T_80_62.jpg,1
S_99_54.jpg,0
T_95_42.jpg,1
S_26_47.jpg,0
T_108_80.jpg,1
S_61_87.jpg,0
T_35_53.jpg,1
T_24_79.jpg,1
S_62_47.jpg,0
T_86_46.jpg,1
S_25_46.jpg,0
S_57_83.jpg,0
T_10_43.jpg,1
T_74_74.jpg,1
T_19_62.jpg,1
T_20_68.jpg,1
S_44_41.jpg,0
S_108_85.jpg,0
S_74_69.jpg,0
S_50_72.jpg,0
S_78_63.jpg,0
T_54_72.jpg,1
S_28_82.jpg,0
S_14_63.jpg,0
S_92_70.jpg,0
S_60_49.jpg,0
T_108_81.jpg,1
S_20_74.jpg,0
T_66_58.jpg,1
T_74_56.jpg,1
T_11_44.jpg,1
T_77_45.jpg,1
S_99_47.jpg,0
S_65_43.jpg,0
T_105_72.jpg,1
T_97_77.jpg,1
S_40_43.jpg,0
T_27_63.jpg,1
S_52_65.jpg,0
T_18_46.jpg,1
T_89_87.jpg,1
S_51_69.jpg,0
T_53_69.jpg,1
S_33_46.jpg,0
S_76_76.jpg,0
T_43_40.jpg,1
T_47_58.jpg,1
T_6_78.jpg,1
T_85_73.jpg,1
S_106_56.jpg,0
T_26_43.jpg,1
S_46_62.jpg,0
T_91_43.jpg,1
T_13_67.jpg,1
S_66_73.jpg,0
T_94_63.jpg,1
T_98_52.jpg,1
S_86_79.jpg,0
S_105_86.jpg,0
S_29_58.jpg,0
S_93_78.jpg,0
T_94_87.jpg,1
S_11_60.jpg,0
T_26_57.jpg,1
S_8_58.jpg,0
T_34_84.jpg,1
S_25_41.jpg,0
T_21_68.jpg,1
T_60_52.jpg,1
S_75_55.jpg,0
T_7_72.jpg,1
T_103_74.jpg,1
T_47_85.jpg,1
S_20_57.jpg,0
T_17_41.jpg,1
T_41_64.jpg,1
S_51_50.jpg,0
S_41_83.jpg,0
S_35_51.jpg,0
T_90_62.jpg,1
T_10_83.jpg,1
S_36_65.jpg,0
S_63_51.jpg,0
T_75_53.jpg,1
S_22_47.jpg,0
S_71_40.jpg,0
S_39_64.jpg,0
T_101_58.jpg,1
T_71_78.jpg,1
S_78_87.jpg,0
T_5_51.jpg,1
S_59_88.jpg,0
S_31_70.jpg,0
T_59_51.jpg,1
T_102_53.jpg,1
S_12_62.jpg,0
S_89_69.jpg,0
T_82_40.jpg,1
T_45_70.jpg,1
S_87_51.jpg,0
S_47_54.jpg,0
S_57_51.jpg,0
S_7_54.jpg,0
S_23_77.jpg,0
S_104_75.jpg,0
S_68_71.jpg,0
T_63_83.jpg,1
S_29_74.jpg,0
T_94_46.jpg,1
T_33_81.jpg,1
T_23_83.jpg,1
S_51_67.jpg,0
S_44_57.jpg,0
S_59_59.jpg,0
S_47_76.jpg,0
T_51_71.jpg,1
T_66_85.jpg,1
S_96_89.jpg,0
S_14_67.jpg,0
S_53_88.jpg,0
T_6_44.jpg,1
T_105_40.jpg,1
T_95_61.jpg,1
S_89_88.jpg,0
S_23_74.jpg,0
S_1_49.jpg,0
S_50_59.jpg,0
T_13_40.jpg,1
S_20_78.jpg,0
T_76_61.jpg,1
T_2_40.jpg,1
S_20_44.jpg,0
T_33_50.jpg,1
T_57_53.jpg,1
T_82_80.jpg,1
S_21_87.jpg,0
T_39_74.jpg,1
T_37_55.jpg,1
S_51_42.jpg,0
T_91_58.jpg,1
S_13_84.jpg,0
T_90_88.jpg,1
T_85_40.jpg,1
T_85_75.jpg,1
T_46_41.jpg,1
T_57_86.jpg,1
S_8_62.jpg,0
T_51_86.jpg,1
S_103_57.jpg,0
S_1_65.jpg,0
T_7_85.jpg,1
S_32_76.jpg,0
T_80_52.jpg,1
S_98_64.jpg,0
S_95_41.jpg,0
S_31_41.jpg,0
S_52_62.jpg,0
S_108_48.jpg,0
S_51_54.jpg,0
T_1_41.jpg,1
S_71_64.jpg,0
S_47_57.jpg,0
S_18_87.jpg,0
T_76_67.jpg,1
S_31_79.jpg,0
T_72_50.jpg,1
S_22_64.jpg,0
T_11_60.jpg,1
S_14_72.jpg,0
S_79_58.jpg,0
S_9_77.jpg,0
T_89_45.jpg,1
T_108_88.jpg,1
T_67_58.jpg,1
T_19_43.jpg,1
T_96_43.jpg,1
T_70_62.jpg,1
S_28_75.jpg,0
T_36_71.jpg,1
T_100_53.jpg,1
S_42_73.jpg,0
S_74_68.jpg,0
S_100_62.jpg,0
S_95_60.jpg,0
S_103_42.jpg,0
